exp,Fecha,Localidad,R0
0,2020-09-15,SUR OCCIDENTE,0.5879424778761062
0,2020-09-16,SUR OCCIDENTE,0.5879424778761062
0,2020-09-17,SUR OCCIDENTE,0.5879885693215339
0,2020-09-18,SUR OCCIDENTE,0.5879885693215339
0,2020-09-19,SUR OCCIDENTE,0.5879885693215339
0,2020-09-20,SUR OCCIDENTE,0.5879885693215339
0,2020-09-21,SUR OCCIDENTE,0.5879885693215339
0,2020-03-06,RIO MAR,0.0
0,2020-03-07,RIO MAR,0.00022028857803722878
0,2020-03-08,RIO MAR,0.0008811543121489151
0,2020-03-09,RIO MAR,0.0011014428901861438
0,2020-03-10,RIO MAR,0.0015420200462606013
0,2020-03-11,RIO MAR,0.0015420200462606013
0,2020-03-12,RIO MAR,0.001982597202335059
0,2020-03-13,RIO MAR,0.002313030069390902
0,2020-03-14,RIO MAR,0.003194184381539817
0,2020-03-15,RIO MAR,0.003414472959577046
0,2020-03-16,RIO MAR,0.0035246172485956604
0,2020-03-17,RIO MAR,0.003965194404670118
0,2020-03-18,RIO MAR,0.004075338693688732
0,2020-03-19,RIO MAR,0.004185482982707347
0,2020-03-20,RIO MAR,0.004185482982707347
0,2020-03-21,RIO MAR,0.00451591584976319
0,2020-03-22,RIO MAR,0.00451591584976319
0,2020-03-23,RIO MAR,0.004626060138781804
0,2020-03-24,RIO MAR,0.004626060138781804
0,2020-03-25,RIO MAR,0.004846348716819033
0,2020-03-26,RIO MAR,0.004846348716819033
0,2020-03-27,RIO MAR,0.0050666372948562615
0,2020-03-28,RIO MAR,0.0050666372948562615
0,2020-03-29,RIO MAR,0.005286925872893491
0,2020-03-30,RIO MAR,0.005397070161912105
0,2020-03-31,RIO MAR,0.005397070161912105
0,2020-04-01,RIO MAR,0.005617358739949334
0,2020-04-02,RIO MAR,0.005837647317986562
0,2020-04-03,RIO MAR,0.005837647317986562
0,2020-04-04,RIO MAR,0.006057935896023791
0,2020-04-05,RIO MAR,0.006168080185042405
