exp,Fecha,R0,Rt,Cuarentena
15,2020-07-15,0.38249335675359186,0.28016241299303946,0.7597396748187182
15,2020-07-16,0.3847002657298563,0.2963400236127509,0.6230013962077197
15,2020-07-17,0.3878529928388056,0.3007789095266627,0.6237895779849569
15,2020-07-18,0.390375174525965,0.3174411587205794,0.6322569022204206
15,2020-07-19,0.3928523172544251,0.31946144430844553,0.618384902941044
15,2020-07-20,0.3944512002882493,0.2948467058056099,0.7346754943025717
15,2020-07-21,0.3953519794622348,0.2951807228915663,0.7517002206908976
15,2020-07-22,0.3969733819754087,0.3115079365079365,0.6261541233166689
15,2020-07-23,0.39927036886907175,0.3176550783912747,0.6225284871413773
15,2020-07-24,0.4021979011845246,0.3199445983379501,0.6290140971940729
15,2020-07-25,0.40429221276404087,0.3281799016163036,0.627077421970004
15,2020-07-26,0.4064766022609557,0.315028901734104,0.6213124352564968
15,2020-07-27,0.40834571904697564,0.32056005895357403,0.6323694996171688
15,2020-07-28,0.40980948520470206,0.3126865671641791,0.6821150295005179
15,2020-07-29,0.4114984461559249,0.33821376281112736,0.6188352925280367
15,2020-07-30,0.4130973291897491,0.33482810164424515,0.6219429806782867
15,2020-07-31,0.4148088096203216,0.3237129485179407,0.6228662793316219
15,2020-08-01,0.4167905238030897,0.3060240963855422,0.618204747106247
15,2020-08-02,0.4182317704814665,0.28994082840236685,0.6123496824753412
15,2020-08-03,0.41944782236634687,0.3083403538331929,0.618069630230149
15,2020-08-04,0.4208440300860244,0.3250414593698176,0.6632211863261721
15,2020-08-05,0.42230779624375087,0.3280067283431455,0.667950276989596
15,2020-08-06,0.4240868351123722,0.336472602739726,0.6034770076115841
15,2020-08-07,0.42561815970814754,0.32345013477088946,0.612980227897131
15,2020-08-08,0.4273521596180696,0.3132420091324201,0.6063820204476873
15,2020-08-09,0.42904112056929244,0.3170731707317073,0.5939512678466874
15,2020-08-10,0.4302571724541729,0.3051506316812439,0.6371661487186416
15,2020-08-11,0.43111291266945906,0.2902902902902903,0.6741881727694455
15,2020-08-12,0.4318110165292978,0.2669491525423729,0.7422870783227492
15,2020-08-13,0.4328694320587308,0.2767094017094017,0.5971490339143359
15,2020-08-14,0.433725172274017,0.2737556561085973,0.7146781966400937
15,2020-08-15,0.4347385488447507,0.2762237762237762,0.5844930865198397
15,2020-08-16,0.43604467864702967,0.28994082840236685,0.5948295275413232
15,2020-08-17,0.4374183668873576,0.3049645390070922,0.591856956267171
15,2020-08-18,0.4383641850200423,0.3220338983050847,0.5950547223348196
15,2020-08-19,0.43962527586362204,0.3308823529411765,0.5810926451380444
15,2020-08-20,0.44084132774850243,0.3299620733249052,0.5796063595009683
15,2020-08-21,0.44167454848443904,0.2996005326231691,0.6954690807548529
15,2020-08-22,0.442485249741026,0.2890733056708161,0.5874206188352925
