"","replicate","time","S","E","A","I1","I2","I3","R","D","obs"
"996","8",106,2221802.41116574,8131.41883108773,3170.86250506304,3467.60993422633,544.814943508975,150.562629234869,12891.36683934,241.652497662786,225
"997","8",107,2219194.16893807,9025.49231927814,3521.58599345403,3851.15613025973,599.641537657438,162.162777673801,13650.152471106,249.464593867947,248
"998","8",108,2216301.5221319,10015.6971797985,3910.50639838585,4276.47392851611,660.988038859177,175.291378557849,14492.0979389048,257.89426832462,263
"999","8",109,2210086.00533075,13845.8340103557,4466.82051519277,4884.85109854018,730.826485174296,190.128824985504,15435.1959482326,267.02212282461,260
"1000","8",110,2202858.25738001,17905.128875772,5299.72984930388,5795.70884650889,815.847199635295,207.040926886426,16531.6563358679,276.941562215752,279
"1001","8",111,2194226.41819789,22507.0914982268,6408.34692343139,7008.0766399384,923.04363298959,226.681781652424,17840.5623518378,287.771560183486,293
"1002","8",112,2183787.90771117,27918.6430974806,7817.39532411192,8548.99183983889,1059.19902466774,249.952171214895,19424.2804891256,299.670106457095,306
"1003","8",113,2171100.3579519,34394.744688449,9571.42234156573,10467.1707263484,1231.58061839104,277.983514918935,21353.169200102,312.845994247954,303
"1004","8",114,2155660.56169595,42199.5574511429,11732.181368473,12830.145927432,1448.45294678915,312.150131733847,23709.4942253661,327.570565820737,336
"1005","8",115,2136888.70589203,51618.9950296349,14377.8307333212,15723.3902744771,1719.4981075388,354.101227837194,26591.0436793669,344.190580076619,338
"1006","8",116,2114117.05785893,62966.9621545378,17603.0587974189,19250.4536065998,2056.1921475666,405.807782802652,30114.7246354031,363.143079276796,343
"1007","8",117,2086583.80179353,76585.7827477221,21519.480877074,23533.396839069,2472.15883051472,469.621440522931,34420.2599100213,384.97290978249,399
"1008","8",118,2053433.94591179,92840.0955248323,26255.7381825998,28712.9001615893,2983.50213995805,548.343322063773,39673.9797833477,410.353422117044,412
"1009","8",119,2013730.65198968,112102.356956871,31956.6712719009,34947.3591389515,3609.10031866035,645.300675488669,46072.5800670115,440.110853843918,424
"1010","8",120,1966481.0074533,134727.797735583,38780.8511492416,42410.184755919,4370.82746114693,764.427952887849,53846.5802059504,475.252632488658,468
"1011","8",121,1910681.58490862,161015.940026639,46895.5938197107,51284.3514052173,5293.64375654518,910.347507757241,63263.0290316658,516.999788970859,530
"1012","8",122,1845388.2068845,191157.000426378,56468.5488438972,61753.1982511015,6405.47909859052,1088.44231368558,74626.8435013031,566.823193124197,540
"1013","8",123,1769814.15707787,225162.361395902,67654.8129886388,73986.3369019215,7736.80046119223,1304.9094539224,88279.8795965881,626.483080152373,604
"1014","8",124,1683454.9058554,262783.515730539,80579.0082983066,88120.0522449297,9319.75553417599,1566.77985188265,104596.773622205,698.070389334527,656
"1015","8",125,1586233.01410734,303427.601963142,95312.2353588178,104232.098865073,11186.7639269546,1881.88499234603,123976.368808235,784.047897893452,777
"1016","8",126,1478645.8865095,346086.103390538,111844.925325073,122312.012410059,13368.460748218,2258.7480441652,146827.678828285,887.287876516918,882
"1017","9",0,2252616,0,0,2,0,0,0,0,0
"1018","9",1,2252613.99789772,1.8146771436541,0.0854144102325329,1.83212446158631,-0.0126803221439367,-0.000314261488289696,0.192160727129936,-5.45964457028941e-06,NA
"1019","9",2,2252611.74351773,3.53638132419947,0.313463797570461,1.85436702481535,-0.0176503707135131,-0.00100897529828583,0.392407102392159,-3.78370621771094e-05,NA
"1020","9",3,2252608.77153937,5.60337946507156,0.678024839699663,2.05557192741096,-0.0116805852958816,-0.00162251070172685,0.633233340953304,-0.00010505734250915,NA
"1021","9",4,2252604.57857725,8.41075463005972,1.20994512631402,2.46559684103353,0.0086189079654991,-0.00159143240515259,0.9497779058509,-0.00018941030451297,NA
"1022","9",5,2252598.51383417,12.4171840730688,1.97346806175353,3.15132709427071,0.047819064468543,-0.000228671321289842,1.38712594780918,-0.000242106598524924,NA
"1023","9",6,2252589.66590619,18.2362673080412,3.07171108000297,4.22260040737012,0.112643544182142,0.00334028794165448,2.00793935132169,-0.000175665682093545,NA
