,Susceptibles,Total infectados,Graves,Críticos,Leves,Recuperados,Rt,Recuento_zonas,0-9,10-19,20-39,40-59,>60,En_cuarentena,Restringido_movilidad,Vivos,Día,Contactos_prom_trabajo,Contactos_prom_transporte,Contactos_prom_casa,Contactos_prom_trabajo_conm,Contactos_prom_transporte_conm,Contactos_prom_casa_conm,Nuevos_infectados,Detectados,En_testing,En_cama,En_UCI,Detectados_por_intervencion,#Intervenidos,porcentaje_edad_activa_por_zona,porcentaje_edad_activa,tasa_letalidad_por_zona,tasa_letalidad,total_muertos,total_muertos_por_zona
83,15925,1568,28,2,1538,4709,0.3239795918367347,"{'De la virgen y turistica': [4469, 0, 0, 625, 42, 0, 18, 0, 13, 1, 0, 1, 2605, 0, 24], 'Industrial de la bahia': [6218, 0, 0, 596, 48, 0, 6, 0, 5, 1, 0, 1, 1459, 0, 18], 'Historica y del caribe norte': [5238, 0, 0, 317, 21, 0, 4, 0, 3, 0, 0, 0, 645, 0, 10]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3321, 0, 0, 50, 4, 0, 0, 0, 0, 0, 0, 0, 240, 0, 0]","[4155, 0, 0, 824, 60, 0, 8, 0, 6, 0, 0, 0, 2345, 0, 9]","[2885, 0, 0, 512, 39, 0, 15, 0, 11, 2, 0, 2, 1514, 0, 25]","[2108, 0, 0, 152, 8, 0, 5, 0, 4, 0, 0, 0, 480, 0, 18]","[11809, 703, 17, 1, 2425]","[0, 0, 0, 0, 0]",22202,83,1.920547698405549,1.1399873885235565,0.7250698135303126,5.883813991996688,3.4924796467503794,2.2213329653649785,111,75,7,34,2,0,0,"{'De la virgen y turistica': 0.003627882871210158, 'Industrial de la bahia': 0.002294685990338164, 'Historica y del caribe norte': 0.0011283043197936814}",0.0024321037697608433,"{'De la virgen y turistica': 0.02564102564102564, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.013157894736842105,1,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
84,15865,1512,29,2,1481,4825,0.30224867724867727,"{'De la virgen y turistica': [4445, 0, 0, 599, 34, 0, 19, 0, 16, 1, 0, 1, 2654, 0, 24], 'Industrial de la bahia': [6193, 0, 0, 575, 39, 0, 7, 0, 5, 1, 0, 1, 1504, 0, 18], 'Historica y del caribe norte': [5227, 0, 0, 307, 17, 0, 3, 0, 2, 0, 0, 0, 667, 0, 11]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3319, 0, 0, 44, 2, 0, 0, 0, 0, 0, 0, 0, 248, 0, 0]","[4123, 0, 0, 797, 47, 0, 10, 0, 6, 0, 0, 0, 2402, 0, 9]","[2865, 0, 0, 495, 32, 0, 14, 0, 13, 2, 0, 2, 1552, 0, 26]","[2102, 0, 0, 145, 9, 0, 5, 0, 4, 0, 0, 0, 493, 0, 18]","[13205, 955, 23, 1, 3389]","[0, 0, 0, 0, 0]",22202,84,0.8587965048193856,0.48995585983244755,0.3773083505990451,4.119032188377619,2.3499675955930006,1.8096781162238065,90,78,6,34,2,0,0,"{'De la virgen y turistica': 0.004016584607411246, 'Industrial de la bahia': 0.002294685990338164, 'Historica y del caribe norte': 0.0011283043197936814}",0.0025672206458586676,"{'De la virgen y turistica': 0.023809523809523808, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.012658227848101266,1,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
85,15823,1478,30,2,1446,4901,0.2956698240866035,"{'De la virgen y turistica': [4430, 0, 0, 575, 18, 0, 20, 0, 15, 1, 0, 1, 2692, 0, 25], 'Industrial de la bahia': [6173, 0, 0, 566, 31, 0, 7, 0, 5, 1, 0, 1, 1533, 0, 19], 'Historica y del caribe norte': [5220, 0, 0, 305, 11, 0, 3, 0, 3, 0, 0, 0, 676, 0, 11]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3318, 0, 0, 42, 3, 0, 0, 0, 0, 0, 0, 0, 251, 0, 0]","[4100, 0, 0, 783, 35, 0, 10, 0, 6, 0, 0, 0, 2439, 0, 10]","[2848, 0, 0, 483, 17, 0, 15, 0, 12, 2, 0, 2, 1580, 0, 27]","[2101, 0, 0, 138, 5, 0, 5, 0, 5, 0, 0, 0, 501, 0, 18]","[13519, 976, 22, 1, 3456]","[0, 0, 0, 0, 0]",22202,85,0.7253400594541032,0.4266282316908387,0.3335285109449599,3.8088930936613057,2.2403027436140017,1.7514191106906338,60,80,7,34,2,0,0,"{'De la virgen y turistica': 0.004016584607411246, 'Industrial de la bahia': 0.002294685990338164, 'Historica y del caribe norte': 0.0012894906511927789}",0.002612259604557943,"{'De la virgen y turistica': 0.023809523809523808, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.012345679012345678,1,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
86,15710,1491,31,2,1458,5001,0.3132126089872569,"{'De la virgen y turistica': [4398, 0, 0, 562, 25, 0, 20, 0, 15, 1, 0, 1, 2737, 0, 26], 'Industrial de la bahia': [6125, 0, 0, 583, 34, 0, 7, 0, 5, 1, 0, 1, 1564, 0, 19], 'Historica y del caribe norte': [5187, 0, 0, 313, 15, 0, 4, 0, 3, 0, 0, 0, 700, 0, 11]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3315, 0, 0, 38, 1, 0, 0, 0, 0, 0, 0, 0, 258, 0, 0]","[4039, 0, 0, 794, 38, 0, 9, 0, 5, 0, 0, 0, 2490, 0, 11]","[2806, 0, 0, 489, 32, 0, 16, 0, 13, 2, 0, 2, 1615, 0, 27]","[2094, 0, 0, 137, 3, 0, 6, 0, 5, 0, 0, 0, 508, 0, 18]","[11790, 672, 22, 1, 2620]","[0, 0, 0, 0, 0]",22202,86,1.8869471218809117,1.0947211962886227,0.6997567786685884,5.903057629984501,3.424686487248133,2.1890939833732563,74,81,8,34,2,0,0,"{'De la virgen y turistica': 0.004146151852811609, 'Industrial de la bahia': 0.002294685990338164, 'Historica y del caribe norte': 0.0012894906511927789}",0.0026572985632572176,"{'De la virgen y turistica': 0.023255813953488372, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.012195121951219513,1,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
87,15609,1484,31,2,1451,5109,0.3328840970350404,"{'De la virgen y turistica': [4370, 0, 0, 540, 28, 0, 20, 0, 14, 1, 0, 1, 2787, 0, 28], 'Industrial de la bahia': [6078, 0, 0, 596, 46, 0, 7, 0, 4, 1, 0, 1, 1598, 0, 20], 'Historica y del caribe norte': [5161, 0, 0, 315, 38, 0, 4, 0, 3, 0, 0, 0, 724, 0, 11]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3312, 0, 0, 39, 4, 0, 0, 0, 0, 0, 0, 0, 260, 0, 0]","[3988, 0, 0, 792, 60, 0, 10, 0, 6, 0, 0, 0, 2542, 0, 11]","[2768, 0, 0, 484, 40, 0, 14, 0, 10, 2, 0, 2, 1660, 0, 30]","[2085, 0, 0, 136, 8, 0, 7, 0, 5, 0, 0, 0, 517, 0, 18]","[11697, 692, 17, 1, 2727]","[0, 0, 0, 0, 0]",22202,87,1.8411404377983966,1.0718854157283129,0.6936762453832988,5.783389926428976,3.367006225240521,2.1789756649688736,112,82,10,34,2,0,0,"{'De la virgen y turistica': 0.004275719098211972, 'Industrial de la bahia': 0.002294685990338164, 'Historica y del caribe norte': 0.0012894906511927789}",0.0027023375219564923,"{'De la virgen y turistica': 0.022727272727272728, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.012048192771084338,1,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
88,15498,1479,31,2,1446,5225,0.34685598377281945,"{'De la virgen y turistica': [4336, 0, 0, 525, 32, 0, 20, 0, 14, 1, 0, 1, 2836, 0, 29], 'Industrial de la bahia': [6031, 0, 0, 598, 46, 0, 7, 0, 5, 1, 0, 1, 1643, 0, 20], 'Historica y del caribe norte': [5131, 0, 0, 323, 23, 0, 4, 0, 3, 0, 0, 0, 746, 0, 11]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3311, 0, 0, 37, 1, 0, 0, 0, 0, 0, 0, 0, 263, 0, 0]","[3930, 0, 0, 782, 54, 0, 9, 0, 7, 0, 0, 0, 2611, 0, 12]","[2728, 0, 0, 491, 35, 0, 15, 0, 10, 2, 0, 2, 1692, 0, 30]","[2073, 0, 0, 136, 11, 0, 7, 0, 5, 0, 0, 0, 529, 0, 18]","[11759, 674, 16, 1, 2840]","[0, 0, 0, 0, 0]",22202,88,1.7621835870642284,1.0247275020268445,0.6675975137375011,5.660300925925926,3.291521990740741,2.144386574074074,101,84,9,34,2,0,0,"{'De la virgen y turistica': 0.004405286343612335, 'Industrial de la bahia': 0.0024154589371980675, 'Historica y del caribe norte': 0.0012894906511927789}",0.0027924154393550423,"{'De la virgen y turistica': 0.022222222222222223, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.011764705882352941,1,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
89,15412,1426,32,2,1392,5364,0.32047685834502104,"{'De la virgen y turistica': [4310, 0, 0, 489, 31, 0, 20, 0, 15, 1, 0, 1, 2898, 0, 30], 'Industrial de la bahia': [5987, 0, 0, 588, 45, 0, 7, 0, 6, 1, 0, 1, 1697, 0, 20], 'Historica y del caribe norte': [5115, 0, 0, 315, 22, 0, 5, 0, 3, 0, 0, 0, 769, 0, 11]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3309, 0, 0, 32, 3, 0, 0, 0, 0, 0, 0, 0, 270, 0, 0]","[3881, 0, 0, 759, 46, 0, 10, 0, 8, 0, 0, 0, 2682, 0, 12]","[2703, 0, 0, 472, 37, 0, 15, 0, 12, 2, 0, 2, 1736, 0, 30]","[2063, 0, 0, 129, 12, 0, 7, 0, 4, 0, 0, 0, 546, 0, 19]","[11797, 693, 17, 1, 2839]","[0, 0, 0, 0, 0]",22202,89,1.7508332582650212,1.00549500045041,0.6789928835240069,5.670605397520059,3.2566010211524437,2.199124726477024,98,87,8,34,2,0,0,"{'De la virgen y turistica': 0.00466442083441306, 'Industrial de la bahia': 0.002536231884057971, 'Historica y del caribe norte': 0.0012894906511927789}",0.0029275323154528666,"{'De la virgen y turistica': 0.02127659574468085, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.011363636363636364,1,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
90,15319,1399,33,2,1364,5483,0.31236597569692637,"{'De la virgen y turistica': [4269, 0, 0, 477, 37, 0, 21, 0, 15, 1, 0, 1, 2950, 0, 31], 'Industrial de la bahia': [5957, 0, 0, 566, 34, 0, 7, 0, 6, 1, 0, 1, 1749, 0, 20], 'Historica y del caribe norte': [5093, 0, 0, 321, 18, 0, 5, 0, 4, 0, 0, 0, 784, 0, 11]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3306, 0, 0, 31, 1, 0, 0, 0, 0, 0, 0, 0, 274, 0, 0]","[3833, 0, 0, 740, 59, 0, 11, 0, 8, 0, 0, 0, 2748, 0, 12]","[2674, 0, 0, 459, 21, 0, 16, 0, 13, 2, 0, 2, 1776, 0, 30]","[2050, 0, 0, 134, 8, 0, 6, 0, 4, 0, 0, 0, 555, 0, 20]","[11597, 655, 18, 1, 2876]","[0, 0, 0, 0, 0]",22201,90,1.8873474167830278,1.0879239673888563,0.7056438899148687,5.94003402324922,3.4240147434079953,2.2208675928551176,89,89,8,34,2,0,0,"{'De la virgen y turistica': 0.00466442083441306, 'Industrial de la bahia': 0.002536231884057971, 'Historica y del caribe norte': 0.0016121231662098985}",0.0030176102328514165,"{'De la virgen y turistica': 0.020833333333333332, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0625}",0.02197802197802198,2,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
91,15239,1358,33,2,1323,5604,0.2916053019145803,"{'De la virgen y turistica': [4246, 0, 0, 458, 33, 0, 21, 0, 17, 1, 0, 1, 2992, 0, 31], 'Industrial de la bahia': [5923, 0, 0, 549, 38, 0, 6, 0, 6, 1, 0, 1, 1801, 0, 21], 'Historica y del caribe norte': [5070, 0, 0, 316, 23, 0, 6, 0, 4, 0, 0, 0, 811, 0, 11]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3305, 0, 0, 30, 3, 0, 0, 0, 0, 0, 0, 0, 276, 0, 0]","[3793, 0, 0, 711, 41, 0, 11, 0, 9, 0, 0, 0, 2817, 0, 12]","[2645, 0, 0, 446, 34, 0, 15, 0, 13, 2, 0, 2, 1819, 0, 31]","[2040, 0, 0, 136, 16, 0, 7, 0, 5, 0, 0, 0, 562, 0, 20]","[11741, 647, 17, 2, 2949]","[0, 0, 0, 0, 0]",22201,91,1.7539300031530112,1.0142786360974732,0.6736183054817351,5.688677867056246,3.289700511322133,2.1848064280496713,94,92,6,34,2,0,0,"{'De la virgen y turistica': 0.004793988079813423, 'Industrial de la bahia': 0.0026570048309178746, 'Historica y del caribe norte': 0.0016121231662098985}",0.003107688150249966,"{'De la virgen y turistica': 0.02, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0625}",0.02127659574468085,2,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
92,15168,1342,32,2,1308,5690,0.29433681073025336,"{'De la virgen y turistica': [4228, 0, 0, 446, 18, 0, 21, 0, 18, 1, 0, 1, 3022, 0, 31], 'Industrial de la bahia': [5891, 0, 0, 553, 30, 0, 6, 0, 6, 1, 0, 1, 1829, 0, 21], 'Historica y del caribe norte': [5049, 0, 0, 309, 23, 0, 5, 0, 3, 0, 0, 0, 839, 0, 12]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3304, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 279, 0, 0]","[3748, 0, 0, 706, 41, 0, 11, 0, 9, 0, 0, 0, 2867, 0, 12]","[2621, 0, 0, 447, 27, 0, 15, 0, 14, 2, 0, 2, 1842, 0, 31]","[2039, 0, 0, 127, 3, 0, 6, 0, 4, 0, 0, 0, 572, 0, 21]","[12185, 733, 19, 2, 3579]","[0, 0, 0, 0, 0]",22200,92,1.2047747747747748,0.7184234234234235,0.5074324324324324,4.707145371348117,2.8069341781063004,1.9825765575501584,71,93,5,34,2,0,0,"{'De la virgen y turistica': 0.004923555325213786, 'Industrial de la bahia': 0.0026570048309178746, 'Historica y del caribe norte': 0.0017736214124475975}",0.003197766067648516,"{'De la virgen y turistica': 0.0196078431372549, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.11764705882352941}",0.03125,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
93,15071,1408,33,2,1373,5721,0.3380681818181818,"{'De la virgen y turistica': [4193, 0, 0, 466, 30, 0, 21, 0, 19, 1, 0, 1, 3037, 0, 31], 'Industrial de la bahia': [5853, 0, 0, 579, 39, 0, 7, 0, 6, 1, 0, 1, 1840, 0, 21], 'Historica y del caribe norte': [5025, 0, 0, 328, 26, 0, 5, 0, 4, 0, 0, 0, 844, 0, 12]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3304, 0, 0, 28, 1, 0, 0, 0, 0, 0, 0, 0, 279, 0, 0]","[3693, 0, 0, 743, 58, 0, 11, 0, 10, 0, 0, 0, 2885, 0, 12]","[2593, 0, 0, 466, 28, 0, 16, 0, 14, 2, 0, 2, 1850, 0, 31]","[2025, 0, 0, 136, 8, 0, 6, 0, 5, 0, 0, 0, 577, 0, 21]","[11439, 642, 16, 1, 2884]","[0, 0, 0, 0, 0]",22200,93,1.9596846846846847,1.1187387387387386,0.7424774774774775,6.027292878913826,3.4408423385979496,2.2835965641451925,95,95,4,34,2,0,0,"{'De la virgen y turistica': 0.005053122570614149, 'Industrial de la bahia': 0.0026570048309178746, 'Historica y del caribe norte': 0.0017736214124475975}",0.0032428050263477908,"{'De la virgen y turistica': 0.019230769230769232, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.1111111111111111}",0.030612244897959183,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
94,14952,1442,32,2,1408,5806,0.3640776699029126,"{'De la virgen y turistica': [4163, 0, 0, 466, 28, 0, 20, 0, 19, 1, 0, 1, 3068, 0, 33], 'Industrial de la bahia': [5808, 0, 0, 590, 36, 0, 8, 0, 6, 1, 0, 1, 1873, 0, 21], 'Historica y del caribe norte': [4981, 0, 0, 352, 29, 0, 4, 0, 3, 0, 0, 0, 865, 0, 13]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3301, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 283, 0, 0]","[3630, 0, 0, 759, 56, 0, 9, 0, 8, 0, 0, 0, 2934, 0, 15]","[2557, 0, 0, 477, 24, 0, 16, 0, 15, 2, 0, 2, 1875, 0, 31]","[2008, 0, 0, 145, 13, 0, 7, 0, 5, 0, 0, 0, 584, 0, 21]","[11451, 638, 13, 2, 3134]","[0, 0, 0, 0, 0]",22200,94,1.814009009009009,1.0412162162162162,0.6699549549549549,5.784401034185579,3.3201666187877046,2.136311404768745,93,97,4,34,2,0,0,"{'De la virgen y turistica': 0.005312257061414874, 'Industrial de la bahia': 0.0026570048309178746, 'Historica y del caribe norte': 0.0017736214124475975}",0.0033328829437463407,"{'De la virgen y turistica': 0.018518518518518517, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.1111111111111111}",0.03,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
95,14829,1438,31,2,1405,5933,0.3671766342141864,"{'De la virgen y turistica': [4133, 0, 0, 443, 27, 0, 19, 0, 17, 1, 0, 1, 3122, 0, 35], 'Industrial de la bahia': [5752, 0, 0, 602, 57, 0, 8, 0, 6, 1, 0, 1, 1917, 0, 21], 'Historica y del caribe norte': [4944, 0, 0, 360, 44, 0, 4, 0, 4, 0, 0, 0, 894, 0, 13]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3298, 0, 0, 29, 5, 0, 0, 0, 0, 0, 0, 0, 284, 0, 0]","[3565, 0, 0, 754, 65, 0, 8, 0, 7, 0, 0, 0, 3005, 0, 16]","[2515, 0, 0, 477, 43, 0, 16, 0, 14, 2, 0, 2, 1917, 0, 32]","[1995, 0, 0, 145, 15, 0, 7, 0, 6, 0, 0, 0, 597, 0, 21]","[11351, 659, 10, 1, 3138]","[0, 0, 0, 0, 0]",22200,95,1.8718918918918919,1.0732432432432433,0.6854504504504505,5.902002556455049,3.383894333191308,2.161198693367419,128,98,4,34,2,0,0,"{'De la virgen y turistica': 0.005312257061414874, 'Industrial de la bahia': 0.0026570048309178746, 'Historica y del caribe norte': 0.0017736214124475975}",0.0033328829437463407,"{'De la virgen y turistica': 0.018518518518518517, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.10526315789473684}",0.0297029702970297,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
96,14729,1404,30,2,1372,6067,0.33547008547008544,"{'De la virgen y turistica': [4104, 0, 0, 428, 30, 0, 18, 0, 16, 1, 0, 1, 3167, 0, 36], 'Industrial de la bahia': [5713, 0, 0, 585, 44, 0, 7, 0, 5, 1, 0, 1, 1974, 0, 22], 'Historica y del caribe norte': [4912, 0, 0, 359, 32, 0, 5, 0, 4, 0, 0, 0, 926, 0, 13]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3295, 0, 0, 32, 1, 0, 0, 0, 0, 0, 0, 0, 284, 0, 0]","[3521, 0, 0, 730, 51, 0, 8, 0, 7, 0, 0, 0, 3073, 0, 16]","[2471, 0, 0, 473, 40, 0, 15, 0, 12, 2, 0, 2, 1966, 0, 34]","[1986, 0, 0, 137, 14, 0, 7, 0, 6, 0, 0, 0, 614, 0, 21]","[11290, 638, 17, 1, 3171]","[0, 0, 0, 0, 0]",22200,96,1.8689189189189188,1.0716666666666668,0.6901801801801801,5.857687420584498,3.3588874770577437,2.163207680361429,106,98,5,34,2,0,0,"{'De la virgen y turistica': 0.005312257061414874, 'Industrial de la bahia': 0.0026570048309178746, 'Historica y del caribe norte': 0.0017736214124475975}",0.0033328829437463407,"{'De la virgen y turistica': 0.018518518518518517, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.10526315789473684}",0.0297029702970297,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
97,14649,1374,32,2,1340,6177,0.32751091703056767,"{'De la virgen y turistica': [4085, 0, 0, 405, 21, 0, 18, 0, 16, 1, 0, 1, 3209, 0, 36], 'Industrial de la bahia': [5674, 0, 0, 575, 39, 0, 8, 0, 6, 1, 0, 1, 2022, 0, 22], 'Historica y del caribe norte': [4890, 0, 0, 360, 29, 0, 6, 0, 4, 0, 0, 0, 946, 0, 13]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3290, 0, 0, 33, 6, 0, 0, 0, 0, 0, 0, 0, 288, 0, 0]","[3485, 0, 0, 705, 36, 0, 9, 0, 7, 0, 0, 0, 3133, 0, 16]","[2442, 0, 0, 464, 35, 0, 15, 0, 13, 2, 0, 2, 2004, 0, 34]","[1976, 0, 0, 138, 12, 0, 8, 0, 6, 0, 0, 0, 622, 0, 21]","[11151, 607, 19, 1, 3186]","[0, 0, 0, 0, 0]",22200,97,1.9598648648648649,1.130990990990991,0.7288738738738739,6.012852404643449,3.4698728579325593,2.236180210060807,89,99,6,34,2,0,0,"{'De la virgen y turistica': 0.005312257061414874, 'Industrial de la bahia': 0.002777777777777778, 'Historica y del caribe norte': 0.0017736214124475975}",0.0033779219024456155,"{'De la virgen y turistica': 0.018518518518518517, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.10526315789473684}",0.029411764705882353,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
98,14575,1358,30,2,1326,6267,0.30559646539027985,"{'De la virgen y turistica': [4068, 0, 0, 388, 22, 0, 17, 0, 16, 1, 0, 1, 3244, 0, 37], 'Industrial de la bahia': [5632, 0, 0, 579, 43, 0, 8, 0, 7, 1, 0, 1, 2060, 0, 22], 'Historica y del caribe norte': [4875, 0, 0, 359, 18, 0, 5, 0, 3, 0, 0, 0, 963, 0, 14]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3288, 0, 0, 33, 4, 0, 0, 0, 0, 0, 0, 0, 290, 0, 0]","[3451, 0, 0, 693, 39, 0, 7, 0, 6, 0, 0, 0, 3181, 0, 18]","[2411, 0, 0, 463, 36, 0, 15, 0, 13, 2, 0, 2, 2036, 0, 34]","[1969, 0, 0, 137, 4, 0, 8, 0, 7, 0, 0, 0, 630, 0, 21]","[11181, 612, 15, 1, 3260]","[0, 0, 0, 0, 0]",22200,98,1.8885135135135136,1.106081081081081,0.7072522522522523,5.879259570887673,3.4434160706773245,2.201794979666246,83,101,4,34,2,0,0,"{'De la virgen y turistica': 0.005441824306815237, 'Industrial de la bahia': 0.002777777777777778, 'Historica y del caribe norte': 0.0017736214124475975}",0.0034229608611448903,"{'De la virgen y turistica': 0.01818181818181818, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.10526315789473684}",0.028846153846153848,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
99,14519,1353,29,3,1321,6328,0.30155210643015523,"{'De la virgen y turistica': [4057, 0, 0, 381, 12, 0, 16, 0, 16, 1, 0, 1, 3263, 0, 38], 'Industrial de la bahia': [5602, 0, 0, 578, 34, 0, 7, 0, 6, 2, 0, 2, 2091, 0, 22], 'Historica y del caribe norte': [4860, 0, 0, 362, 13, 0, 6, 0, 3, 0, 0, 0, 974, 0, 14]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3288, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 293, 0, 0]","[3419, 0, 0, 690, 29, 0, 7, 0, 6, 0, 0, 0, 3216, 0, 18]","[2396, 0, 0, 460, 22, 0, 15, 0, 13, 2, 0, 2, 2054, 0, 35]","[1960, 0, 0, 141, 8, 0, 7, 0, 6, 1, 0, 1, 635, 0, 21]","[11620, 721, 18, 2, 3744]","[0, 0, 0, 0, 0]",22200,99,1.4179729729729729,0.8135585585585585,0.5647297297297297,5.164725184577523,2.963248564397047,2.0569319114027893,59,102,4,34,2,0,0,"{'De la virgen y turistica': 0.0055713915522156, 'Industrial de la bahia': 0.002777777777777778, 'Historica y del caribe norte': 0.0017736214124475975}",0.003467999819844165,"{'De la virgen y turistica': 0.017857142857142856, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.10526315789473684}",0.02857142857142857,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
100,14462,1336,31,3,1302,6402,0.3031437125748503,"{'De la virgen y turistica': [4049, 0, 0, 362, 11, 0, 17, 0, 15, 1, 0, 1, 3289, 0, 39], 'Industrial de la bahia': [5573, 0, 0, 573, 29, 0, 7, 0, 6, 2, 0, 2, 2125, 0, 22], 'Historica y del caribe norte': [4840, 0, 0, 367, 22, 0, 7, 0, 4, 0, 0, 0, 988, 0, 14]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3287, 0, 0, 30, 1, 0, 0, 0, 0, 0, 0, 0, 294, 0, 0]","[3389, 0, 0, 682, 33, 0, 6, 0, 5, 0, 0, 0, 3255, 0, 19]","[2378, 0, 0, 444, 18, 0, 18, 0, 14, 2, 0, 2, 2085, 0, 35]","[1952, 0, 0, 146, 10, 0, 7, 0, 6, 1, 0, 1, 638, 0, 21]","[11666, 717, 21, 1, 3824]","[0, 0, 0, 0, 0]",22200,100,1.3615765765765766,0.781036036036036,0.5441441441441441,5.062301122090102,2.9038686987104336,2.0231117065818123,62,103,6,34,2,0,0,"{'De la virgen y turistica': 0.0055713915522156, 'Industrial de la bahia': 0.002777777777777778, 'Historica y del caribe norte': 0.0019348597226701064}",0.0035130387785434402,"{'De la virgen y turistica': 0.017857142857142856, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.1}",0.02830188679245283,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
